artwork_id,artist_name,title,exhibition_history,is_on_view,date,category_titles,artwork_type_title
96634,United States,Bedcover (Sunburst Quilt),,False,c. 1850,Textiles,Textile
96633,United States,Bedcover,,False,1849,Textiles,Textile
193391,"Made by the Smith and Humphreys Families
Miss Field's School
Boston, Massachusetts, United States",Mourning Sampler,"Art Institute of Chicago, Elizabeth F. Cheney and Agnes Allerton Textile Galleries, Fabric of a New Nation: American Needlework and Textiles, 1776-1840, Dec. 16, 2011-June 3, 2012,
extended: July 12-Nov. 11, 2012.",False,c. 1815,Textiles,Textile
79716,"Artist unknown (Chinese, 14th century?)",Flight of Geese,,False,Late Yuan (1279–1368) or early Ming dynasty (1368-1644),Arts of Asia,Painting
62002,Spain or Italy,Fragment,,False,Early 17th century,Textiles,Textile
61993,Spain or Italy,Fragment,,False,1625/50,Textiles,Textile
62751,Italy or Spain,Fragment (probably from a Chasuble),,False,17th century,Textiles,Textile
35384,China,Phoenix-Headed Ewer,,True,"Tang dynasty (618–907), first half of 8th century",Arts of Asia,Vessel
142521,"Dong Bangda 董邦達
Chinese, 1699-1769",Mount Langya 琅琊山圖,,False,"Qing dynasty (1644–1911), 18th century",Arts of Asia,Painting
37729,China,Seated Women Holding Mirror,,True,"Tang dynasty (618–907), first half of 8th century",Arts of Asia,Sculpture
76267,"Xiang Shengmo (Chinese, 1597-1658)",River and Mountain Landscape,,False,Ming dynasty (1368–1644),Arts of Asia,Painting
222761,"Alberto Beltrán (Mexican, 1923-2002)
Elizabeth Catlett (American, active in Mexico, 1915-2012)",Untitled (Composition for a Peace Poster),"The Art Institute of Chicago, ""What May Come: The Taller de Grafica Popular and the Mexican Political Print"",  July 4 - October 12, 2014, hors cat., cat. by Diane Miliotes.",False,c. 1950,Prints and Drawings,Print
79310,"Lu Zhi 陸治 (Chinese, 1496-1576)",Pulling Oars under Clearing Autumn Skies 晴秋涉櫂圖,"Cleveland Museum of Art, Chinese Landscape Painting, 1954, p. 87, cat. 61, p. 85 (ill), cat. by Sherman E. Lee.

Memphis, Tenn., Memphis Brooks Museum of Art, The Literati Vision: Sixteenth Century Wu School Painting and Calligraphy, Sept. 16-Oct. 28, 1984, cat. by Alice R. M. Hyland; traveled to Fort Worth, Kimbell Art Museum, Dec. 2, 1984-Jan. 27, 1985,  p. 93, cat. 19, p. 34, fig. 17.",False,Ming dynasty (1368–1644); c. 1545,Arts of Asia,Painting
50886,"Italy, probably Venice",Cope,"Art Institute of Chicago, Agnes Allerton Gallery, Sumptuous Velvets from the Permanent Collection, Mar. 1–June 1, 1980.

Art Institute of Chicago, Agnes Allerton Gallery, Vestments and Liturgical Textiles from the Permanent Collection, July 27–Oct. 9, 1983.

Art Institute of Chicago, Elizabeth F. Cheney and Agnes Allerton Textile Galleries, Gloria in Excelsis Deo: Heralding a Vestment Collection, Sept. 11, 1996–Jan. 12, 1997.

Art Institute of Chicago, Elizabeth F. Cheney and Agnes Allerton Textile Galleries, Renaissance Velvets and Silks, Dec. 18, 2002–Apr. 13, 2003.

Art Institute of Chicago, The Deering Family Galleries of Medieval and Renaissance Art, Arms, and Armor, Gallery 237, Mar. 11, 2021-Jun. 14, 2023.",False,1460-70,Textiles,Religious/Ritual Object
29736,Italy or Spain,Cope,"Art Institute of Chicago, Gunsaulus Hall, Department of European Decorative Arts, Sept. 6, 1996-Jan. 17, 1997.

Art Institute of Chicago, Gunsaulus Hall, Department of European Decorative Arts, Apr. 2-Sept. 2, 1999.

Art Institute of Chicago, Gunsaulus Hall, Department of European Decorative Arts, Aug. 5-Dec. 15, 2004.",False,1675/1725,Textiles,Textile
28154,"Attributed to Xiang Shengmo (Chinese, 1597-1658)",Landscape,,False,Qing dynasty (1644–1912),Arts of Asia,Painting
26493,France,Dalmatic,"Art Institute of Chicago, Gunsaulus Hall, Department of European Decorative Arts, Feb. 7-May 2, 1990.

Art Institute of Chicago, Gunsaulus Hall, Department of European Decorative Arts, July 2-Dec. 19, 1990.

Art Institute of Chicago, Gunsaulus Hall, Department of European Decorative Arts, Apr. 26-Aug. 28, 2002.",False,1775/1800,Textiles,Textile
260580,"Ahmed Sékou Touré (Author), Guinean 1922-1984
Kwame Brathwaite (Photographer), American, 1938-2023",The Role of Women in the Revolution,,False,c. 1975,Photography and Media,Book
36135,"After a fresco by Andrea del Sarto (Italian, 1486–1530) (Tondo only)
Italy",Chasuble with Medallion Depicting John the Baptist,"Art Institute of Chicago, Raiment for the Lord's Service: A Thousand Years of Western Vestments, Nov. 15, 1975–Jan. 18, 1976.

Art Institute of Chicago, Agnes Allerton Gallery, Vestments and Liturgical Textiles from the Permanent Collection, July 27–Oct. 9, 1983.

Art Institute of Chicago, Department of European Decorative Arts, Gunsaulus Hall, Sept. 6, 1988-Apr. l 10, 1989.

Art Institute of Chicago, Elizabeth F. Cheney and Agnes Allerton Textile Galleries, European Textile Masterpieces from Coptic Times through the 19th Century, Sept. 27, 1989–Jan. 22, 1990.

Art Institute of Chicago, Department of European Decorative Arts, Gunsaulus Hall, May 2-July 2, 1990.

Art Institute of Chicago, Elizabeth F. Cheney and Agnes Allerton Textile Galleries, Textile Masterpieces from the Art Institute of Chicago's Collection, Feb. 17–May 2, 1993.

The Art Institute of Chicago, Elizabeth F. Cheney and Agnes Allerton Textile Galleries, Gloria in Excelsis Deo: Heralding a Vestment Collection, Sept. 11, 1996–Jan. 12, 1997.

The Art Institute of Chicago, Department of European Decorative Arts, Gunsaulus Hall, Sept. 1, 1999- Jan. 25, 2000.",False,1575/1625,Textiles,Textile
129758,China,Armored Guardian King (Tianwang) Trampling Demon,,True,"Tang dynasty (618–907 A.D.), first half of 8th century",Arts of Asia,Sculpture
259722,"Vija Celmins
American, born 1938",Four Stones,"New York, Matthew Marks Gallery, Vija Celmins, Feb. 10-April 22, 2017, no cat. no.

Hamburg, Hamburger Kunsthalle, Vija Celmins | Gerhard Richter: Double Vision, May 12–Aug. 27, 2023, no cat. no.",False,1977/2014-16,Contemporary Art,Sculpture
75375,"Jean (Hans) Arp
French, born Germany (Alsace), 1886–1966",Manicured Relief,"Pittsburgh, Pennsylvania, Carnegie Institute, 1952.

Münster, Germany, Westfälisches Landesmuseum, Reliefs: Formprobleme zwischen Malerei und Skulptur im 20. Jahrhundert, June 1–August 3, 1980. 

Fort Worth, Kimbell Art Museum, The Age of Picasso and Matisse: Modern Masters from the Art Institute of Chicago, Oct. 6, 2013–Feb. 16, 2014, no cat. no. 

Dallas, Nasher Sculpture Center, The Nature of Arp, Sept. 15, 2018–Jan. 6, 2019; Venice, Peggy Guggenheim Collection, Apr. 13–Sept. 2, 2019.",False,1930,Modern Art,Sculpture
80777,China,Armored Guardian King (Tianwang) Trampling Demon,,True,"Tang dynasty (618–907 A.D.), first half of 8th century",Arts of Asia,Sculpture
44846,"Christina Ramberg
American, 1946-1995",Loose Beauty,,False,1973,Contemporary Art,Painting
229829,"Öyvind Fahlström
Swedish, born Brazil, 1928-1976",Eddie (Sylvie's Brother) in the Desert,,False,1965,Contemporary Art,Painting
234004,"Chung Sang-Hwa
Korean, born 1932",Untitled 72–12–A,,False,1972,Contemporary Art,Painting
36254,"Ray Yoshida
American, 1930–2009",His and Hers,,False,1971,Contemporary Art,Painting
270279,"Nicholas Nixon
American, born 1947","The Brown Sisters, Woodstock, Vermont",,False,1990,Photography and Media,Photograph
182937,"Barbara Rossi
American, 1940-2023",Untitled,,False,1968,Prints and Drawings,Print
270282,"Nicholas Nixon
American, born 1947","The Brown Sisters, Boston, Massachusetts",,False,1993,Photography and Media,Photograph
270280,"Nicholas Nixon
American, born 1947","The Brown Sisters, Watertown, Massachusetts",,False,1991,Photography and Media,Photograph
270284,"Nicholas Nixon
American, born 1947","The Brown Sisters, Marblehead, Massachusetts",,False,1995,Photography and Media,Photograph
270283,"Nicholas Nixon
American, born 1947","The Brown Sisters, Grantham, New Hampshire",,False,1994,Photography and Media,Photograph
270287,"Nicholas Nixon
American, born 1947","The Brown Sisters, Falmouth, Massachusetts",,False,1998,Photography and Media,Photograph
270286,"Nicholas Nixon
American, born 1947","The Brown Sisters, Wellesley Hills, Massachusetts",,False,1997,Photography and Media,Photograph
270285,"Nicholas Nixon
American, born 1947","The Brown Sisters, Lexington, Massachusetts",,False,1996,Photography and Media,Photograph
270289,"Nicholas Nixon
American, born 1947","The Brown Sisters, Eastham, Massachusetts",,False,2000,Photography and Media,Photograph
270288,"Nicholas Nixon
American, born 1947","The Brown Sisters, Brookline, Massachusetts",,False,1999,Photography and Media,Photograph
270291,"Nicholas Nixon
American, born 1947","The Brown Sisters, Marblehead, Massachusetts",,False,2002,Photography and Media,Photograph
270290,"Nicholas Nixon
American, born 1947","The Brown Sisters, Brewster, Massachusetts",,False,2001,Photography and Media,Photograph
270294,"Nicholas Nixon
American, born 1947","The Brown Sisters, Cataumet, Massachusetts",,False,2005,Photography and Media,Photograph
270293,"Nicholas Nixon
American, born 1947","The Brown Sisters, Cataumet, Massachusetts",,False,2004,Photography and Media,Photograph
270292,"Nicholas Nixon
American, born 1947","The Brown Sisters, Ipswich, Massachusetts",,False,2003,Photography and Media,Photograph
270295,"Nicholas Nixon
American, born 1947","The Brown Sisters, Wellesley, Massachusetts",,False,2006,Photography and Media,Photograph
11387,"Harry Callahan
American, 1912–1999","Alley, Chicago","Art Institute of Chicago, ""Distant Relations,"" May 8–July 18, 1993. (David Travis)

Art Institute of Chicago, ""Taken by Design: Photographs from The Institute of Design, 1937–1971,"" March 2–May 12, 2002; traveled to San Francisco Museum of Modern Art, July 20–October 20, 2002; and Philadelphia Museum of Art, December 7, 2002–March 2, 2003. (David Travis and Elizabeth Siegel)",False,1948,Photography and Media,Photograph
4465,"Werner Bischof
Swiss, 1916–1954",Priests of the Modern Neiji Temple,,False,1951,Photography and Media,Photograph
14521,"Howard Dearstyne
American, 1903–1979",Sandpiper's Mud Lark,,False,1950,Photography and Media,Photograph
14496,"Howard Dearstyne
American, 1903–1979",Primordial Pool,,False,1940/62,Collected by Hugh Edwards,Photograph
30128,"Jun Fujita
Japanese, 1888–1963",Winter Field,,False,1908/63,Photography and Media,Photograph
14534,"Howard Dearstyne
American, 1903–1979",Untitled (Abstraction of Leaves),,False,1940/62,Collected by Hugh Edwards,Photograph
14524,"Howard Dearstyne
American, 1903–1979",Untitled (Plants Against Blue Water),,False,c. 1957,Collected by Hugh Edwards,Photograph
94271,"Aaron Siskind
American, 1903–1991",Chicago 15C,,False,1949,Photography and Media,Photograph
30148,"Jun Fujita
Japanese, 1888–1963",Untitled,,False,1908/63,Photography and Media,Photograph
151775,"Yasuhiro Ishimoto
Japanese, born United States, 1921–2012","#156, Katsura Villa",,False,1954,Photography and Media,Photograph
145894,"Nathan Lerner
American, 1913–1997","Light Experiment: Wooden Dowels, Chicago",,False,1939,Photography and Media,Photograph
38677,"Barbara Rossi
American, 1940-2023",Male of Sorrows #5,,False,"1970, printed 1971",Prints and Drawings,Print
116551,"French; Versailles
Barrel: Nicholas Noel Boutet (French, 1761–1833)
Lock: Manlfre(?)",Flintlock Rifle,,False,c. 1800-04,Applied Arts of Europe,Arms
111800,"Southern German, Nuremberg",Close Helmet,,False,c. 1530,Applied Arts of Europe,Armor
3752,"Israhel van Meckenem the Younger
German, c. 1440/45-1503",The Madonna of the Rosary,,False,c. 1480,Prints and Drawings,Print
2816,"Henri Matisse
French, 1869–1954",Interior at Nice,"Berlin, Galerien Thannhauser, Henri Matisse, Feb. 15–Mar. 19, 1930, cat. 37, as Interieur, 1920. 

Paris, Galerie Pigalle, Exposition de “L’art vivant,” May 16–[?], 1930, cat. 63, (ill.), as La Fenêtre.

Paris, Galeries Georges Petit, Henri-Matisse, June 16–July 25, 1931, cat. 85 (ill.), as Intérieur à Nice, 1921.
Northampton, MA, Smith College Museum of Art, Special Exhibition of Three Paintings, Winter 1932–1933, no cat. 

Art Institute of Chicago, “A Century of Progress”: Loan Exhibition of Paintings and Sculpture, June 1–Nov. 1, 1933, cat. 394, as Large Interior, Nice, 1921. 

New York, Pierre Matisse Gallery, Paintings, Henri Matisse, Jan. 23–Feb. 24, 1934, cat. 4, as Intérieur à Nice.

Paris, Petit Palais, Les maîtres de l’art indépendant 1895–1937, June 17–Oct., 1937, cat. 12, as Intérieur à Nice, 1921.

Arts Club of Chicago, Loan Exhibition of Modern Paintings and Drawings from Private Collections in Chicago, Nov. 4–25, 1938, cat. 77, as Grand Interieur a Nice [sic].

Arts Club of Chicago, Exhibition of Paintings by Henri Matisse, Mar. 30–Apr. 18, 1939, cat. 9, as Grand Intérieur à Nice, 1923.

Philadelphia Museum of Art, Henri Matisse: Retrospective Exhibition of Paintings, Drawings, and Sculpture, Apr. 3–May 10, 1948, cat. 54 (ill.), as Large Interior, Nice, 1921. 

New York, Museum of Modern Art, Henri Matisse, Nov. 13, 1951–Jan. 13, 1952, cat. 53, as Interior at Nice, (1921); Cleveland, Museum of Art, Feb. 5–Mar. 16, 1952; Chicago, Art Institute, Apr. 1–May 4, 1952; San Francisco Museum of Art, May 22–July 6, 1952. 

Los Angeles Municipal Art Department, Henri Matisse, July 24–Aug. 17, 1952, cat. 36 (ill.), as Interior at Nice, (1921). 

New York, Paul Rosenberg and Company, Loan Exhibition of Paintings by Henri Matisse, Apr. 5–May 1, 1954, cat. 6 (ill.), as Interior at Nice, 1921.

New Haven, CT, Yale University Art Gallery, Pictures Collected by Yale Alumni, May 8–June 18, 1956, cat. 135 (ill.), as Grand Intérieur à Nice.

Los Angeles, UCLA Art Galleries, Henri Matisse Retrospective 1966, Jan. 5–Feb. 27, 1966, cat. 55 (ill.), as Interior at Nice/Grand intérieur, Nice, (1921); Art Institute of Chicago, Mar. 11–Apr. 24, 1966; Boston, Museum of Fine Arts, May 11–June 26, 1966. 

New York, Museum of Modern Art, Henri Matisse: 64 Paintings, July 19–Sept. 25, 1966, cat. 42 (ill.), as Interior at Nice, (1921). 

London, Hayward Gallery, Matisse, 1869–1954: A Retrospective Exhibition at the Hayward Gallery, July 11– Sept. 8, 1968, cat. 88 (ill.), as Interior at Nice/Grand intérieur, Nice, 1921.

New York, Acquavella Galleries, Henri Matisse, Nov. 2–Dec. 1, 1973, cat. 25 (ill.), as Grand Intérieur, Nice/Grand Interior at Nice, 1921.

Washington, DC, National Gallery of Art, Henri Matisse: The Early Years in Nice, 1916–1930, Nov. 2, 1986–Mar. 29, 1987, cat. 61 (ill.), as Grand intérieur, Nice/Large Interior, Nice, 1919 or early 1920.

New York, Museum of Modern Art, Henri Matisse: A Retrospective, Sept. 24, 1992–Jan. 12, 1993, pl. 229, as Large Interior, Nice/Grand intérieur, Nice, [late 1918–spring 1919]. 

Basel, Kunstmuseum, Canto d’Amore: Klassizistische Moderne in Musik und bildender Kunst, 1914–1935, Apr. 27–Aug. 11, 1996, cat. 65 (ill.), as Großes Interieur, Nizza/Grand intérieur, Nice, 1919 oder 1920.

Düsseldorf, K20 Kunstsammlung Nordrhein-Westfalen, Henri Matisse: Figur Farbe Raum, Oct. 29, 2005–Feb. 19, 2006, cat. 104 (ill.), as Grand intérieur, Nice/Großes Interieur, Nizza, 1919; traveled to Riehen, Fondation Beyeler, Mar. 19–July 9, 2006.

Fort Worth, Kimbell Art Museum, The Age of Picasso and Matisse: Modern Masters from the Art Institute of Chicago, Oct. 6, 2013–Feb. 16, 2014, no cat. no. (ill.), as Interior at Nice, 1919 or 1920.

Baltimore Museum of Art, Matisse/Deibenkorn, Oct. 23, 2016–Jan. 29, 2017, no cat. no.; San Francisco Museum of Modern Art, Mar. 11–May 29, 2017.

St. Louis, Missouri, Saint Louis Art Museum, Matisse and the Sea, Feb. 17–May 12, 2024, cat. 17.",False,1919 or 1920,Modern Art,Painting
6010,"Mark Rothko (Marcus Rothkowitz)
American, born Russia (Latvia), 1903–1970",Number 19,"New York, Whitney Museum of American Art, “Annual Exhibition of Contemporary American Painting,” December 16, 1949–February 5, 1950, cat. 117.

Urbana, College of Fine and Applied Arts, University of Illinois, “Exhibition of Contemporary American Painting,” March 4–April 15, 1951, p. 214, cat. 114, pl. 35 (ill.).

New York, Museum of Modern Art, “Mark Rothko,” January 18–March 12, 1961, cat. by Peter Selz, pp. 19 (ill.), 43, as “No. 19, 1948.”

Birmingham Museum of Art, “Tenth Anniversary Exhibition,” April 30–May 31, 1961, no cat.

Nagaoka, Japan, Niigata Prefectural Museum of Modern Art, “Masterworks of Modern Art from the Art Institute of Chicago,” April 20–May 29, 1994; traveled to Nagoya, Aichi Prefectural Museum of Art, June 10–July 24, 1994, and Yokohama Museum of Art, August 6–September 25, 1994, cat. 65 (color ill.)

Washington, D. C., National Gallery of Art, “Mark Rothko,” May 3–August 16, 1998, cat. by Jeffrey Weiss et al.; traveled to New York, Whitney Museum of American Art, September 10–November 29, 1998, and Musée d’Art Moderne de la Ville de Paris, January 8–April 18, 1999, p. 342, cat. 39 (color ill.); French cat., cat. 21 (color ill.).

Paris, Fondation Louis Vuitton, Mark Rothko, Oct. 18, 2023–Apr. 2, 2024, cat. 42.",False,1949,Contemporary Art,Painting
